Linux 6.8.0-44-generic (ricky-Latitude-7420) 	09/12/2024 	_x86_64_	(8 CPU)

05:32:42 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:32:43 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:44 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:45 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:46 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:47 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:48 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:49 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:50 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:51 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:52 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:53 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:54 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:55 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:56 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:57 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:58 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:32:59 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:00 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:01 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:02 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:03 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:04 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:05 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:06 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:07 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:08 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:09 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:10 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:11 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:12 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:13 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:14 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:15 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:16 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:17 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:18 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:19 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:20 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:21 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:22 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:23 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:24 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:25 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:26 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:27 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:28 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:29 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:30 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:31 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:32 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:33 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:34 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:35 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:36 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:37 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:38 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:39 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:40 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:41 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:42 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:43 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:44 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:45 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:46 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:47 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:48 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:49 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:50 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:51 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:52 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:53 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:54 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:55 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:56 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:57 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:58 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:33:59 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:00 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:01 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:02 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:03 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:04 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:05 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
05:34:06 PM  1000     84849    0.00    0.00    0.00    0.00    0.00     6  initProductionL
